favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Twitter Web Client,"Richard Harrington MP vehemently defends UK government's backing of @Bombardier and says there is ""no question of t… https://t.co/WS3TRH3b2d",,False,Wed Jan 10 10:06:18 +0000 2018,0,951032441682190336
0,Twitter for Android,@NIElectricity Left the house but was on when I left. Cheers,NIElectricity,False,Mon Jan 21 09:18:27 +0000 2019,0,1087278239226171392
2,Twitter Web Client,"Around 1,404 non-seasonal and seasonal workers from outsidethe UK and Ireland were employed in agriculture in North… https://t.co/AzjeSfzs86",,False,Tue Oct 02 10:45:36 +0000 2018,1,1047075116377620480
2,Twitter Web Client,"Plans under for seven one-bed short-term serviced apartments, including a rear extension for University Street off… https://t.co/u8otB7BLVV",,False,Tue Jan 29 10:14:21 +0000 2019,0,1090191411650142208
0,Twitter for Android,Boiler advice. Pressure is low and I normally top up using the black valve on the right. But since the last service… https://t.co/dOW7Zn0NOu,,False,Mon Mar 25 23:01:11 +0000 2019,0,1110315722742419462
0,Twitter for Android,@michaelkerrNI Jaipur IPA on draft at Hudson.,michaelkerrNI,False,Fri Mar 21 16:34:32 +0000 2014,0,447048624619663360
0,Twitter Web Client,Three injured in Co Fermanagh shooting http://t.co/Bcp8XRX6mr,,False,Wed Feb 11 14:06:16 +0000 2015,0,565512142791905281
2,Twitter for iPhone,And that's a wrap for @queensu debate on #Brexit https://t.co/X2z9Q3FvfR,,False,Tue Apr 26 18:47:39 +0000 2016,1,725033616854650881
2,Twitter for iPhone,This @voteleave ad is as confusing as it is irritating #euref https://t.co/K3T4X7GPCj,,False,Tue Jun 14 17:58:37 +0000 2016,0,742778281259376640
0,Twitter for Android,Jesus. Might have squealed aloud just now. #BRA v #CHI,,False,Sat Jun 28 18:38:03 +0000 2014,0,482956107661729793
2,Twitter Web Client,"First Derivatives set for top sales after record number of new deals 
https://t.co/erofrXhXzp https://t.co/Ptw7jKQy6Y",,False,Tue Apr 05 10:12:10 +0000 2016,0,717293744656158720
0,Twitter for Android,@chrisjharrison A lowly Bosch Tassimo. Nothing quite as fancy as a Gaggia :),chrisjharrison,False,Sat Jan 04 16:59:37 +0000 2014,0,419513459462905856
5,Twitter for iPhone,"Honestly, the best sweet potato fries I've ever had @yellowdoordeli https://t.co/Z78D4Fj1ca",,False,Fri Oct 27 20:23:58 +0000 2017,3,924008793092091904
0,Twitter for Android,@LacadaBrew @BeavertownBeer Both have become staples. Have a can in the fridge. Haven't had the other.,LacadaBrew,False,Tue Aug 04 18:11:10 +0000 2015,0,628629262921269248
1,Twitter Web Client,'@girvsouthantrim has said Ballyclare community would be opposed to further development until new road is built to deal with extra traffic,,False,Tue Aug 25 10:52:27 +0000 2015,1,636129004072923136
2,Twitter Web Client,"Document shown to @beltel refers to 'serious financial crisis' as part of union briefing. Changes are ""critical to our survival"". 2/2",,False,Thu Nov 12 13:22:58 +0000 2015,1,664795523359051776
0,Twitter for iPhone,"'@CBS says two trillion. Yes. Trillion, wipes from markets today...",,False,Sat Jun 25 01:34:43 +0000 2016,0,746516941632847872
2,Twitter for iPhone,When I hear the phrase a pint of the 'black stuff' I think of this... https://t.co/RZHfSwDeg3,,False,Thu Mar 17 22:32:24 +0000 2016,0,710594661690253312
1,Twitter for iPhone,'@NIIRTA Glyn Roberts ready for the Belfast Telegraph Business Awards #beltelawards http://t.co/8Fh9MAVfPF,,False,Thu Apr 30 18:29:44 +0000 2015,0,593844701561782272
4,Twitter for Android,Yer man @mattbrews giving it all that @beerclubbelfast @WildBeerCo night @Sunflower_Pub http://t.co/y5BOoLsy5b,,False,Wed Feb 11 20:04:59 +0000 2015,2,565602419774857216
1,Twitter Web Client,@ThreeUKSupport I need you to contact me immediately and let me know this is going ahead.,ThreeUKSupport,False,Tue Jan 03 14:15:48 +0000 2017,0,816286945341009924
0,Twitter Web Client,The shortlist for the @AerLingus @AerLingus_TOFBA awards is now out https://t.co/RsW7BDkeAz,,False,Tue Mar 27 10:19:30 +0000 2018,0,978577244376399872
0,Twitter Web Client,@mills_selig @BelTel @UlsterBusiness @MargaretCan Thanks very much,mills_selig,False,Wed Feb 07 15:18:34 +0000 2018,0,961257889540313088
0,Twitter Web Client,"In tomorrow's @beltel new 24-page Business Telegraph - exclusive story on one NI businessman caught in the Nepal quake, determined to return",,False,Mon May 11 17:16:54 +0000 2015,0,597812639113306113
0,Twitter for iPhone,EU makes important into third level education says @EndaKennyTD https://t.co/SctF0EcOkK,,False,Mon Jun 13 14:20:15 +0000 2016,0,742360942151864320
1,Twitter Web Client,"@TheGazzz @mattbrews Niiiice. What's on draft at the mo? Need something big on soon, lads :) @the_woodworkers",TheGazzz,False,Tue Dec 16 14:54:42 +0000 2014,0,544868226287820801
0,Twitter Web Client,'@angela_mcgowan warns that Brexit could “blunt” any proposed benefit from a lower rate of corporation tax,,False,Mon Oct 17 10:23:23 +0000 2016,1,787962202464673792
2,Twitter Web Client,"@Wiseabap @niexecutive NI still worst performing region, generally. Quoting EU is disingenuous. Spain 22%/Greece 27%/Italy 12%",Wiseabap,False,Tue Jan 19 14:50:16 +0000 2016,0,689459865161334784
0,Twitter Web Client,@BelfastBikes no problem. Thanks for sorting.,BelfastBikes,False,Tue Dec 27 14:27:06 +0000 2016,0,813753076188348416
0,Twitter for iPhone,Hugely strong performance from @sinnfeinireland in South Down. Announcement due on @EnnisSinead and @ChrisHazzardSF #AE17,,False,Fri Mar 03 14:52:41 +0000 2017,0,837677113096421377
6,Twitter for iPhone,We. Have. Blinds. https://t.co/XaaI2JrWFY,,False,Wed May 10 19:00:44 +0000 2017,0,862381910466719744
1,Twitter for Android,Justin Rush @Abacus_Careers kicking Better Belfast off @AllstateNI https://t.co/mM2bz791o7,,False,Fri Mar 01 07:50:09 +0000 2019,1,1101389143756685312
2,Twitter for Android,The place is buzzing @IndyManBeerCon http://t.co/fBK3zHhCsN,,False,Fri Oct 09 12:49:06 +0000 2015,0,652465810699587584
5,Twitter for iPhone,"@J_Donaldson_MP @SMcC_TheDetail I think, regardless, we need to avoid the nomenclature of 'fake news'. It's dangero… https://t.co/0NKmctOFJ1",J_Donaldson_MP,False,Fri Dec 01 00:22:22 +0000 2017,0,936389975624560642
0,Twitter for Android,"@Eoinwilson4 @BeersIveKnown @Wattie187 Clean, bit of molasses, candied sugar, lasting quinine-like bitterness on the finish. Good job.",hophooligan,False,Mon Jun 09 20:19:57 +0000 2014,0,476096382382915584
0,Twitter Web Client,"@michaelkerrNI @unclekells @BelTel @UlsterBusiness @MorrowComms There's two in the freezer, here",michaelkerrNI,False,Thu Aug 23 14:41:51 +0000 2018,0,1032639056277065728
0,Twitter for iPhone,@galwaybeer @IrishBeerFest ah no. But it ran out last night? :(,galwaybeer,False,Sat Apr 23 19:58:52 +0000 2016,0,723964375325937664
0,Twitter Web Client,@irishnewsbiz @Jamie_utv I ate a lot and drank some good beer. I'm not sure if the same applied for @JP_Biz,irishnewsbiz,False,Thu Feb 11 15:02:47 +0000 2016,0,697797938437890048
0,Twitter Web Client,@Conor_utv @DevelopnDigital Wouldn't buy an iPhone under any circumstances to be honest. But no - certainly doesn't take my fancy. You?,ConorS,False,Tue Sep 10 23:05:15 +0000 2013,0,377568480955867136
0,Twitter Web Client,@xfirefishx Mixture. Modern British/French/bistro. Haven't been in a while but usually very good.,xfirefishx,False,Sun Dec 29 18:51:30 +0000 2013,0,417367286920404993
3,Twitter Web Client,@alaninbelfast @beingfrazer @democfirst @QuintinOliver I think you could call that design 'busy',alaninbelfast,False,Wed Apr 20 15:57:45 +0000 2016,0,722816533458583552
1,Twitter Web Client,"Family bakery adds 47 jobs as it doubles cake business with multi-million M&amp;S deal 
https://t.co/YGXwQBssZJ https://t.co/IsakQhPMV9",,False,Wed Sep 20 11:27:29 +0000 2017,3,910465432775163904
3,Twitter for Android,Apparently the new @LowdenGuitars Sheeran range will be made in Ireland. If they can build a guitar starting at £59… https://t.co/F0ZAIHS04r,,False,Mon Jan 28 09:21:33 +0000 2019,1,1089815734966988802
0,Twitter for Android,@keithbelfast I'd say so,keithbelfast,False,Mon Aug 31 19:20:58 +0000 2015,0,638431300802711552
2,Twitter for Android,"@conorjdonnelly @FinTrU @DANIAwards @naomhs Here, tell Currie I was asking for him",conorjdonnelly,False,Fri Mar 15 22:21:33 +0000 2019,0,1106681869481975808
1,Twitter for iPhone,@QuareSwally snap https://t.co/IWtAXHCeAy,QuareSwally,False,Sun Jul 10 19:36:50 +0000 2016,0,752225086048960512
1,Twitter for iPhone,Jonny Orr eliminated in Lagan Valley #ae17,,False,Fri Mar 03 17:31:29 +0000 2017,0,837717075716079616
0,Twitter Web Client,@niroads @CC_TheDetail Are pre-application notices published online?,niroads,False,Thu Sep 14 10:02:51 +0000 2017,0,908269805962133505
0,Twitter for Android,Enterprise Minister Arlene Foster on stage now. Not a huge crowd response for her introduction... #girostart2014 http://t.co/8aSW0TB46T,,False,Fri May 09 16:37:51 +0000 2014,0,464806464776052736
9,Twitter for iPhone,Big thanks to @matchetts for the new @SeymourDuncan pickups in my Tele https://t.co/OEZdzAWX9b,,False,Fri Feb 26 19:13:59 +0000 2016,1,703296973282123777
0,Twitter for iPhone,Dunbia said it had no plans. That's not what I asked. I asked whether top level considerations had taken place. This hasn't been clarified,newsmulg,False,Thu Apr 13 09:07:39 +0000 2017,1,852448185738043392
0,Twitter Web Client,Bombardier set to cut almost 400 jobs in Belfast: Aerospace giant 'restructuring' workforce http://t.co/eA1i8xHKQH,,False,Wed Sep 10 12:00:40 +0000 2014,0,509672804426735616
1,Twitter for iPhone,@3000Versts @KinnegarBrewing it has ceased being coffee when the word cookie is in the title,3000Versts,False,Sun Sep 11 15:41:44 +0000 2016,0,774996356943507464
0,Twitter for iPhone,Yes. Gaz from @MadHatBrew doing a beer and food night @brewbotbelfast https://t.co/j0xxccJy51,,False,Fri Apr 15 18:50:27 +0000 2016,0,721048056096038916
0,Twitter Web Client,"@brendanbelfast @mofitzmaurice @Lloyd_Cole I'm trying to find my dad's old copy of Copperhead Road, but no luck as… https://t.co/Qqo2qDNCjX",brendanbelfast,False,Mon May 07 18:33:16 +0000 2018,0,993559404019580929
1,Twitter for Android,@ConorS @SaraGirvin they can let themselves in. Raid the drinks globe.,ConorS,False,Thu Dec 17 01:14:56 +0000 2015,0,677295882371530753
0,Twitter Web Client,SMMT car sales (correct) - NI sales are up while Scotland and Wales fell in August https://t.co/zJl6Pyofrd,,False,Mon Sep 05 11:35:01 +0000 2016,0,772759938443649024
1,Twitter for Android,@AngusBrews Sublime. Still some left. https://t.co/M30UdIUFga,LallyBrews,False,Mon Oct 29 15:26:24 +0000 2018,0,1056930256534335490
0,Twitter for Android,@nightcorrosion @KinnegarBrewing No. Just the Singletree it seems.,Barry_ndgreen,False,Sun Sep 21 14:42:07 +0000 2014,0,513699699111776257
0,Twitter Web Client,@belfast_dad I haven't seen it since the cinema but watched that clip a dozen times since.,belfast_dad,False,Tue Dec 03 22:05:55 +0000 2013,0,407994130086645760
1,Twitter for Android,Holy jaysus it's wile warm in Helen's Bay. Tap aff weather... http://t.co/S35B4Syhyq,,False,Sat May 31 14:45:38 +0000 2014,1,472750758577049600
0,Twitter for Android,"Did @oliverpeyton say ""disgusting blue cheese"" @fancycheeseco ? Heavens no",,False,Fri Sep 04 20:58:38 +0000 2015,0,639905432782417920
1,Twitter Web Client,@TheGazzz @belfastbarman I need to get up and try one of those fellas,TheGazzz,False,Mon Feb 23 11:29:48 +0000 2015,0,569821422899605504
2,Twitter for iPhone,Not a bad view to wake up to #WildAtlanticWay https://t.co/M6sSBN2kPg,,False,Sat Nov 05 12:14:21 +0000 2016,0,794875499663212544
1,Twitter for Android,@LyraMcKee you could call them a 'Well-being assistant',LyraMcKee,False,Tue Nov 25 23:30:45 +0000 2014,0,537387947650465792
0,Twitter for iPhone,@5imonDoyl3 Had to turn off Rage Against the Machine when th swearing started,5imonDoyl3,False,Thu Apr 13 11:36:47 +0000 2017,0,852485715963383808
0,Twitter Web Client,"@WHITTonTWITT Ha. Same happens here. Can never tell if people are taking a sarcastic remark as genuine, or vice versa.",WHITTonTWITT,False,Thu Nov 14 10:42:38 +0000 2013,0,400936807623176192
1,Twitter Web Client,@ConnollyMaeve @NeilCrossey an onion ringing endorsement?,ConnollyMaeve,False,Tue Jan 13 18:49:39 +0000 2015,0,555074213317726209
0,Twitter Web Client,"@JamesTheDraper It is. There had been talk of breaking the unit up, but costly",JamesTheDraper,False,Fri Jun 30 11:41:12 +0000 2017,0,880753078315732992
1,Twitter Web Client,@DecLawn It's a burden I now have to carry,DecLawn,False,Wed Dec 13 14:19:55 +0000 2017,0,940949408350425088
1,Twitter for iPhone,@jimfitzbiz @dmcbfs @Ramseconomics @BelTel a @Kscott_94 special,,False,Sun Jun 26 15:45:22 +0000 2016,0,747093403654037505
1,Twitter Web Client,@yvetteshapiro very much so,yvetteshapiro,False,Mon Oct 24 17:51:48 +0000 2016,0,790611766929743872
0,Twitter for Android,@ShaneToh @michaelkerrNI @mattbrews Larsen's Ruin imperial stout. Apologies,newsmulg,False,Thu Feb 20 17:59:06 +0000 2014,0,436560657161650177
1,Twitter Web Client,"@arutherfordNI @C_Kilpatrick1 Lets not make that title stick, eh Adrian? Not sure it's my (kit) bag. See what I did there?",arutherfordNI,False,Mon Oct 21 19:44:25 +0000 2013,0,392375841738330113
0,Twitter for Android,@chiefchimpanzee Cheers for today. See you  next week for SEO :),chiefchimpanzee,False,Fri Sep 13 17:00:57 +0000 2013,0,378563966097965057
0,Twitter for Android,I'm being that guy today. Anyways. Fritto miso prawns and lobster mayo @ Browns in Derry http://t.co/Yy3SXllVI9,,False,Tue Nov 19 15:31:16 +0000 2013,0,402821383987920896
0,Twitter for iPhone,@newsmulg The Private sector index reports growth over the year of 2.9% from Quarter 2 2015 to Quarter 2 2016,newsmulg,False,Thu Oct 13 09:06:36 +0000 2016,0,786493327420030976
2,Twitter Web Client,@TheGazzz maybe @MeatPeter could help?,TheGazzz,False,Tue Aug 11 11:59:54 +0000 2015,0,631072545798791168
6,Twitter for iPhone,Haaaaaaaaaa! #FRAvIRE,,False,Sat Feb 03 18:45:58 +0000 2018,0,959860532173004803
12,Twitter for Android,Thanks again to @frank_broadcast having me on to talk Brexit deal and @Bombardier this morning. A lot to discuss https://t.co/FRfAs5Tqce,,False,Thu Nov 22 23:16:49 +0000 2018,0,1065745949186826240
0,Twitter Web Client,"Parades: Tour of the North march 'can only play single drumbeat' as they pass Belfast Catholic church
http://t.co/DEsTHXcgbg",,False,Thu Jun 12 10:31:13 +0000 2014,0,477035384577093632
1,Twitter for Android,@elainehillphoto @oxbelfast Get a date in the diary,elainehillphoto,False,Thu Sep 27 16:19:23 +0000 2018,0,1045347179743858688
0,Twitter for iPhone,Pre tax profits @UlsterBank £58m,,False,Fri May 05 10:02:26 +0000 2017,0,860434505248763904
2,Twitter for iPhone,Liverpool. I am in you. https://t.co/IhjQQqCuKu,,False,Fri Jul 28 10:41:43 +0000 2017,0,890884968653746176
3,Twitter for iPhone,Healthy https://t.co/7sSGWvr6jM,newsmulg,False,Sat May 19 16:02:47 +0000 2018,0,997870189264953345
0,Twitter for iPhone,@carocavanagh I think they are almost £300 each,carocavanagh,False,Tue Feb 14 23:41:49 +0000 2017,0,831649677300944896
1,Twitter for iPhone,"Here's my piece re speculation over sale of Forestside and Foyleside. Two years ago, mind you. Get it in the end...… https://t.co/QT66XFQc8F",,False,Thu Apr 06 08:12:26 +0000 2017,0,849897572806389760
0,Twitter for iPhone,Not my thing but I'm told by @keelyherself it's too hats on a new level https://t.co/AsqwE90DFU,,False,Sat Oct 15 12:07:36 +0000 2016,0,787263656262299648
1,Twitter for Android,@LacadaBrew as balance goes @KinnegarBrewing Black Bucket or @BeavertownBeer Black Betty hard to beat,LacadaBrew,False,Tue Aug 04 17:51:30 +0000 2015,0,628624316192702465
0,Twitter Web Client,"@clionamccarney It's superb. Not a tea-drinker, and it's great. @marblebrewers",clionamccarney,False,Mon Aug 07 15:06:19 +0000 2017,0,894575438969876481
0,Twitter for iPhone,Residents opposed to Dublin are student development addressing planning committee tonight 1/2,,False,Tue Feb 16 17:28:16 +0000 2016,1,699646490428448769
0,Twitter Web Client,@clionamccarney Apologies. Jesus. Didn't know that.,clionamccarney,False,Thu Mar 09 16:53:59 +0000 2017,0,839881966363246592
1,Twitter for iPhone,"@MoolaTeam average salaries are £33,000",newsmulg,False,Thu Nov 10 10:11:19 +0000 2016,0,796656473715646464
1,Twitter Web Client,Fountain Street in Belfast city centre could be getting a six-apartment development. Northern Ireland KFC boss Mich… https://t.co/22nOP5YEpG,,False,Mon Feb 18 15:07:34 +0000 2019,2,1097512959209885696
1,Twitter for Android,"Ready for the beer judging, @mattbrews ? @michaelkerrNI @unclekells @HomebrewClubIrl http://t.co/fw8xi4F3O7",,False,Sat Mar 07 10:26:01 +0000 2015,0,574154024179662848
0,Twitter for Android,"@belfast_dad Jesus wept, I believe is the colloquialism.",belfast_dad,False,Wed Nov 20 14:07:09 +0000 2013,0,403162601418653696
1,Twitter for Android,'@ShaneToh I'm taunting you with beer - tasting with @matthewdick23 @michaelkerrNI @beerclubbelfast http://t.co/5eVQiFvqT2,,False,Wed Dec 11 20:51:15 +0000 2013,0,410874441963671553
3,Twitter Web Client,"Solid mix of Soundgarden, Temple of the Dog and others last night @chriscornell in Belfast https://t.co/8vnv6qwe6i",,False,Mon Apr 25 16:54:41 +0000 2016,0,724642799921061888
2,Twitter for Android,"Tried to access the @facebook area fro. A side entrance to skip mad queue. ""Access denied"" #websummit https://t.co/NiDitbVFjj",,False,Tue Nov 03 14:55:32 +0000 2015,1,661557326575501312
1,Twitter for iPhone,The Dublin Road is very much becoming the south of France in many ways,,False,Sat Jun 11 16:42:50 +0000 2016,0,741672047588282368
1,Twitter for iPhone,@ckilpatrick6 Older or younger?,ckilpatrick6,False,Thu May 03 19:06:04 +0000 2018,0,992118109954854912
3,Twitter Web Client,"CVS has taken £538,000 in assistance from @InvestNI for job creation",,False,Tue Nov 10 17:55:43 +0000 2015,3,664139384388788224
0,Twitter Web Client,This impact of Carillion in the Republic - 'We are in dire straits here' - Taoiseach urged to intervene after schoo… https://t.co/LjhpXB2SKu,,False,Wed Jan 24 13:47:32 +0000 2018,0,956161547788791808
1,Twitter for iPhone,@JamesTheDraper @KinnegarBrewing It is,JamesTheDraper,False,Thu Nov 23 23:03:30 +0000 2017,0,933833415958368256
5,Twitter for Android,Overall winner @bitcni is @BELFASTCITY_AIR https://t.co/5o0DYqzijo,,False,Thu Jun 01 22:15:37 +0000 2017,3,870403489054285825
0,Twitter for iPhone,It was turned down by Antrim council in July but the PAC has now overturned that decision,newsmulg,False,Wed Jan 10 08:57:04 +0000 2018,0,951015019298328577
3,Twitter for iPhone,Madness with Malmuts https://t.co/r0AsqH8k9P,,False,Sun Jun 05 15:27:37 +0000 2016,0,739478793560199168
0,Twitter for Android,@BeersIveKnown that's very charitable of you! Much appreciated. Certainly owe you one.,BeersIveKnown,False,Mon Jun 09 19:01:09 +0000 2014,0,476076551625519104
0,Twitter for Android,Flava rocking the bass @PublicEnemyFTP @sseairtricity https://t.co/exQUk8Vgo5,,False,Tue Dec 01 20:06:04 +0000 2015,0,671782334002274304
0,Twitter for Android,@MelissaCole @Crema_brewery Yes. That's pretty much the line,MelissaCole,False,Fri Mar 15 21:23:47 +0000 2019,0,1106667333190369280
0,Twitter Web Client,@unclekells @MadHatBrew :O,unclekells,False,Sun Jun 15 15:04:02 +0000 2014,0,478191205810180096
1,Twitter Web Client,@julianoneill Great doc. Spin beyond spin.,julianoneill,False,Wed May 17 11:43:51 +0000 2017,0,864808681480880128
0,Twitter for iPhone,"Came home earlier to an out-of-synch, ancient episode of Everybody Loves Raymond playing on the television. Fridays have started better...",,False,Fri Nov 24 19:33:43 +0000 2017,0,934143010299932672
0,Twitter Web Client,"Looks like we're getting another Italian restaurant chain, with Azzurri Group planning 10 to 20 in NI and Republic https://t.co/32YRphM1Qb",,False,Wed Dec 02 10:22:09 +0000 2015,2,671997777233227776
0,Twitter for iPhone,Councillor Magee raises issue of demand for thousands of rooms proposed. Universities have not got involved in what they believe is needed,,False,Tue Feb 16 18:58:07 +0000 2016,0,699669102282084354
4,Twitter for iPhone,Bite to eat then 't Brugs Beertje https://t.co/SnA0aGcCRx,,False,Sat Feb 27 19:04:10 +0000 2016,0,703656888005763074
2,Twitter for Android,"Sirloin roast, dripping chips and demi glace @MeatPeter very well received http://t.co/i989W8D0mI",,False,Sun Sep 20 16:52:04 +0000 2015,0,645641585770790912
0,Twitter Web Client,"@xfirefishx ""remain, or leave""",xfirefishx,False,Mon Jun 27 12:35:03 +0000 2016,0,747407895512375296
0,Twitter for Android,@DeborahMcAleese @C_Kilpatrick1 @McCambridgeJ That's definitely a win.,Deborah_utv,False,Wed Dec 18 22:55:20 +0000 2013,0,413442382722785280
1,Twitter for Android,@matt_presseye what about this subtle little number? https://t.co/aIxqlyTAqN,matt_presseye,False,Mon Feb 04 12:12:11 +0000 2019,0,1092395388668182528
3,Twitter for Android,"If you haven't had a proper guezue, you don't know what you're missing @belgiansmaak @beerclubbelfast https://t.co/fjs6IBJUPS",,False,Fri Nov 20 21:47:12 +0000 2015,2,667821519490301953
0,Twitter for iPhone,'@eastantrimmp Sammy Wilson says message to get over is that he doesn't want NI to be treated or have different arr… https://t.co/9LUi7xxGid,,False,Fri Apr 20 12:50:35 +0000 2018,0,987312572209778688
1,Twitter for Android,Counting at Upper Bann (not my count) #GE2017 https://t.co/Kko6vqVcxo,,False,Thu Jun 08 22:03:32 +0000 2017,1,872937162462941185
0,Twitter Web Client,Scottish Mutual hotel (revised application) up for approval. Development is being bought by Lawrence Kenwright's Signature Living,,False,Wed May 10 16:00:39 +0000 2017,0,862336589682364416
2,Twitter for iPhone,@Spanglor @FratelliBelfast I haven't got our new gas job installed yet ;),Spanglor,False,Sat Apr 08 10:43:21 +0000 2017,0,850660327314391040
1,Twitter for Android,@action81 Ooooo. Enjoy the smokey goodness,action81,False,Wed Nov 14 22:11:45 +0000 2018,0,1062830471321657345
0,Twitter for iPhone,@TheGazzz @Stu_iBall which one?,TheGazzz,False,Sun Sep 18 20:03:48 +0000 2016,0,777599021686947840
0,Twitter for Android,It's all still go here at @eikoncomplex for South Down and Lagan Valley counts #GE2017 https://t.co/tO92dhS8iA,,False,Fri Jun 09 01:12:42 +0000 2017,0,872984767507177472
1,Twitter for Android,@BP_Belfast @BelTel I might be frequenting your very establishment for take away as we speak,BP_Belfast,False,Sat Jan 02 13:24:44 +0000 2016,0,683277747116969984
0,Twitter Web Client,Whitehall position paper on NI/Republic border https://t.co/iEBnH0aaeS,,False,Wed Aug 16 11:12:27 +0000 2017,0,897778075089416192
0,Twitter for iPhone,@Translink_NI all that link does on mobile is take me here https://t.co/mZjA3cyxRO,Translink_NI,False,Sun Jul 24 12:23:08 +0000 2016,0,757189372039004160
1,Twitter for iPhone,"So, it snowed in south Belfast last night (and still is)",,False,Thu Mar 01 08:50:44 +0000 2018,0,969132820261154816
1,Twitter Web Client,"@Spanglor If it's not something that needs servicing or pressure-chamber sealed, you can do it yourself.",Spanglor,False,Wed Feb 20 13:52:20 +0000 2019,0,1098218798631583744
12,Twitter for iPhone,"In tomorrow's @BelTel Business Telegraph, Future Belfast is celebrating a a new site and 10 years @belfastgary",,False,Mon Oct 17 20:15:19 +0000 2016,2,788111166082052096
0,Twitter for Android,@action81 We thought it was too far away when we looked at the map. In West 4th and Jane.,action81,False,Fri Apr 17 20:09:36 +0000 2015,0,589158791658213376
0,Twitter Web Client,"Asbestos found at site of fire that swept through Northern Ireland shops 
https://t.co/VJrjXh0Y41 https://t.co/P4RGFagYb8",,False,Thu Jun 08 14:51:58 +0000 2017,0,872828556497342464
0,Twitter for iPhone,Sources have informed me that senior members of the business have discussed the option and the concern over Brexit's impact on ports,newsmulg,False,Thu Apr 13 09:09:32 +0000 2017,1,852448657538469888
6,Twitter Web Client,It seems @NIChamber has run out of patience with Stormont judging by latest statement on Martin McGuinness resignat… https://t.co/TX7oD1iaLa,,False,Mon Jan 09 17:15:50 +0000 2017,6,818506580891201536
0,Twitter Web Client,Is another probe into cutting or scrapping APD going to come to a different conclusion than report which said case not strong enough 1/2,,False,Mon Jun 26 11:16:27 +0000 2017,1,879297298286641152
1,Twitter for iPhone,"@arutherfordNI I'll send you your geometry, now",arutherfordNI,False,Tue Aug 08 18:47:48 +0000 2017,0,894993564282880002
0,Twitter for iPhone,@BelTel McColl's took on the five from Co-op. All staff due to be transferred to Henderson and shops rebranded as Spar,newsmulg,False,Tue Nov 14 09:40:41 +0000 2017,0,930369887251419136
0,Twitter for Android,Mark Regan launching Kingsbridge new Diamond Club at @HastingsHotels Grand Central https://t.co/54Ox1m5iG4,,False,Tue Sep 25 08:11:21 +0000 2018,1,1044499582556807169
0,Twitter for iPhone,Media pack still as strong as ever as we tour Boomer https://t.co/TPTSFrsGgT,,False,Mon Feb 29 15:47:51 +0000 2016,0,704332260305199104
0,Twitter for iPhone,@julianoneill I can't keep track. @UlsterBizSchool ?,julianoneill,False,Thu Mar 24 11:59:15 +0000 2016,0,712972038718234625
5,Twitter for iPhone,'@Jamie_Delargy leaving bash. @KenReid_utv says Jamie is right up with the best journalists he has known https://t.co/VVzsA1u7Ii,,False,Fri Jul 01 20:17:48 +0000 2016,1,748973904702693377
3,Twitter for iPhone,In case you are curious whether you should drive or taxi into Belfast today. I suggest no. https://t.co/rZpkBLymnE,,False,Sat Oct 15 12:47:31 +0000 2016,1,787273699514867712
0,Twitter for iPhone,@Jonny_BelTel @Porsche :),Jonny_BelTel,False,Wed Jan 20 09:58:49 +0000 2016,0,689748909632135168
0,Twitter Web Client,@DS_Henderson Hi Dermott. John at the Belfast Telegraph. Just checking if I can use your pics. Cheers. J,DS_Henderson,False,Thu Mar 27 09:03:11 +0000 2014,0,449109364318961664
1,Twitter for iPhone,@clairewilliam22 just finding the tees https://t.co/NjCF3c9vWd,clairewilliam22,False,Sun Aug 21 21:47:55 +0000 2016,0,767478361992130564
0,Twitter for Android,@BeersIveKnown @keelyherself cheers. Been to Brussels with work twice but only had time for Delirium and Bier Circus.,BeersIveKnown,False,Fri Nov 13 20:06:09 +0000 2015,0,665259373632094208
2,Twitter Web Client,"Northern Ireland business being hit by banks' reluctance to lend money: claim 
https://t.co/jQR1CgcpM6",,False,Fri Mar 31 11:53:32 +0000 2017,2,847778887035752448
0,Twitter Web Client,"@mattbrews @TheGazzz @RachelBloomers @michaelkerrNI @stab8790 If I'd have taken a case full of beer from Santa Monica, I'd be out $400+",mattbrews,False,Tue May 05 17:02:59 +0000 2015,0,595634809298354177
1,Twitter Web Client,Progressive Building Society has posted record profits in its 100-year history - £12.6m pre-tax for last year,,False,Mon Apr 13 12:02:28 +0000 2015,1,587586649099476992
0,Twitter for Android,@Wattie187 Yer man @michaelkerrNI has a somewhat confused idea of what my musical tastes consist of :),Wattie187,False,Wed Feb 18 18:24:49 +0000 2015,0,568113925956489216
0,Twitter Web Client,Just off the phone with a corporate business in Belfast which may not open its doors tomorrow due to #StormEmma,,False,Thu Mar 01 15:39:25 +0000 2018,0,969235668705730562
0,Twitter Web Client,"'It's unfortunate to make these reductions and we deeply regret the impact this will have - Bombardier job cuts ""http://t.co/QUyi2Ut8AL",,False,Wed Sep 10 12:15:09 +0000 2014,0,509676450929467392
1,Twitter for iPhone,@CB_PRandPA You should do PR for him,CB_PRandPA,False,Thu Aug 10 18:51:20 +0000 2017,0,895719227553959938
